FMID,MarketName,MarketNameAndState,Website,Facebook,FacebookClustered,FacebookUnclear,FacebookUsernameNoAt,FacebookUsernamesWithAt,FacebookUsernamesToURL,FacebookValidURLS,Twitter,TwitterClustered,TwitterUsernamesNoAt,TwitterUsernameWithAt,TwitterUsernameToUrls,TwitterValidUrls,Youtube,YoutubeAccountNames,YoutubeUsernames,YoutubeURLs,OtherMedia,OtherMediaCopy,Instagram,InstagramExtractUsername,InstagramAmbiguous,InstagramToManuallyClean,InstagramUsername,InstagramURLS,street,city,County,State,zip,Season1Date,Season1DateToConvert,Season1DateInvalid,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,updateYear
1009544,"Statesville Market and Exchange, Inc. ","Statesville Market and Exchange, Inc.  | North Carolina",http://www.statesvillemarket.com/fresh_seafood_north_carolina_Statesville_Market.html,https://www.facebook.com/pages/Statesville-Market-and-Exchange/212676365430425,https://www.facebook.com/pages/Statesville-Market-and-Exchange/212676365430425,,,,,https://www.facebook.com/pages/Statesville-Market-and-Exchange/212676365430425,,,,,,,,,,,,,,,,,,,646 Baily Farm Road,Statesville,,North Carolina,28625,,,,,,,,,,,-80.93,35.9002,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013-01-01T01:00:00Z
1000420,Stateville Rotary Farmers Market,Stateville Rotary Farmers Market | North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,East Sharpe Street,Statesville,Iredell,North Carolina,28677,,,,,,,,,,,-80.901901,35.772499,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1009353,Statham Farmers Market ,Statham Farmers Market  | Georgia,,https://www.facebook.com/stathamfarmersmarket,https://www.facebook.com/stathamfarmersmarket,,,,,https://www.facebook.com/stathamfarmersmarket,,,,,,,,,,,,,,,,,,,Railroad Street,Statham,,Georgia,30666,,,,,,,,,,,-83.602402,33.968102,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013-01-01T01:00:00Z
1004682,Staunton/Augusta Farmers' Market,Staunton/Augusta Farmers' Market | Virginia,http://www.safarmersmarket.com,https://www.facebook.com/safarmersmarket?ref=nf,https://www.facebook.com/safarmersmarket?ref=nf,,,,,https://www.facebook.com/safarmersmarket?ref=nf,,,,,,,,,,,,,,,,,,,Johnson St. and Byers St.,Staunton,Augusta,Virginia,24401,04/03/2013 to 11/23/2013,,,Wed: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-79.073883,38.147888,Local government building grounds,Y,N,N,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,3/31/2014 4:16:14 PM,2014-01-01T01:00:00Z
1002368,Stayton Market,Stayton Market | Oregon,http://www.staytonmarket.com,,,,,,,,,,,,,,,,,,,,,,,,,,400 West Virginia Street,Stayton,Marion,Oregon,97383,January to December,January to December,,Mon:4:00 pm - 6:00 pm;,,,,,,,-122.798,44.799999,Local government building grounds,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/11/2011 4:40:46 PM,2011-01-01T01:00:00Z
1012100,STCC Farmers' Market,STCC Farmers' Market | Massachusetts,,https://www.facebook.com/pages/Springfield-Technical-Community-College/109746082384737?fref=ts,https://www.facebook.com/pages/Springfield-Technical-Community-College/109746082384737?fref=ts,,,,,https://www.facebook.com/pages/Springfield-Technical-Community-College/109746082384737?fref=ts,,,,,,,,,,,,,,,,,,,One Armory Square,Springfield,Hampden,Massachusetts,01102,09/05/2018 to 11/14/2018,,,Wed: 11:30 AM-2:00 PM;,,,,,,,-72.58107,42.108669,,Y,Y,Y,Y,Y,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,8/7/2018 12:24:27 PM,2018-01-01T01:00:00Z
1018918,STCC Open Air Market,STCC Open Air Market | Pennsylvania,,https://www.facebook.com/STCCOpenAirMarket/,https://www.facebook.com/STCCOpenAirMarket/,,,,,https://www.facebook.com/STCCOpenAirMarket/,https://twitter.com/StccOAM,https://twitter.com/StccOAM,,,,https://twitter.com/StccOAM,,,,,https://www.instagram.com/stccopenairmarket/,https://www.instagram.com/stccopenairmarket/,https://www.instagram.com/stccopenairmarket/,,,,,https://www.instagram.com/stccopenairmarket/,180 Airport Road,Shippensburg,Cumberland,Pennsylvania,17257,05/07/2018 to 09/24/2018,,,Mon: 3:00 PM-7:00 PM;,10/01/2018 to 10/29/2018,Mon: 3:00 PM-6:00 PM;,,,,,-77.47757,40.050648,,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,1/24/2018 11:54:48 AM,2018-01-01T01:00:00Z
1003774,Ste Genevieve County Farmers Market,Ste Genevieve County Farmers Market | Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,Corner of Third & Jefferson Sts,Ste. Genevieve,Ste. Genevieve,Missouri,,,,,,,,,,,,-90.045303,37.985298,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1000761,Steeleville Farmers Market,Steeleville Farmers Market | Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,107 West Broadway,Steeleville,Randolph,Illinois,62288,,,,,,,,,,,-89.658699,38.007099,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1012145,Steilacoom Farmers' Market,Steilacoom Farmers' Market | Washington,http://www.townofsteilacoom.com/267/Farmers-market,https://www.facebook.com/Steilacoom-Farmers-Market-145578922125401/,https://www.facebook.com/Steilacoom-Farmers-Market-145578922125401/,,,,,https://www.facebook.com/Steilacoom-Farmers-Market-145578922125401/,,,,,,,,,,,,,,,,,,,Lafayette and Wilkes Street,Steilacoom,Pierce,Washington,98388,,,,Wed: 3:00 PM-7:00 PM;,,,,,,,-122.59849,47.172775,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,6/30/2016 4:09:04 PM,2016-01-01T01:00:00Z
1016809,stephenson county farmers market,stephenson county farmers market | Illinois,,https://www.facebook.com/Stephenson-County-Farmers-Market,https://www.facebook.com/Stephenson-County-Farmers-Market,,,,,https://www.facebook.com/Stephenson-County-Farmers-Market,,,,,,,,,,,,,,,,,,,1805 South West Ave.,Freeport,Stephenson,Illinois,61032,05/13/2017 to 10/31/2017,,,Tue: 12:00 PM-4:00 PM;Sat: 8:00 AM-12:30 PM;,,,,,,,-89.631012,42.274124,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,1/28/2017 12:10:30 PM,2017-01-01T01:00:00Z
1004489,Stephenson Farmers' Market,Stephenson Farmers' Market | Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,, MSU Extension Bldg. parking lot,Stephenson,Menominee,Michigan,49887,,,,,,,,,,,-87.619499,45.420799,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1000927,Sterling Farmers Market,Sterling Farmers Market | Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,Park st. at Town Hall,Sterling,Worcester,Massachusetts,01564,,,,,,,,,,,-71.762001,42.436199,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 10 2010  6:42PM,2010-01-01T01:00:00Z
1018568,Steuben County Farmers Market,Steuben County Farmers Market | Indiana,https://www.localharvest.org/steuben-county-farmers-market-M23990,https://www.facebook.com/pages/Steuben-County-Farmers-Market/271725986257213,https://www.facebook.com/pages/Steuben-County-Farmers-Market/271725986257213,,,,,https://www.facebook.com/pages/Steuben-County-Farmers-Market/271725986257213,,,,,,,,,,,,,,,,,,,317 S Wayne St ,Angola,Steuben,Indiana,46703,05/06/2017 to 10/28/2017,,,Wed: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-84.998451,41.631966,,Y,Y,Y,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,7/6/2017 9:47:40 AM,2017-01-01T01:00:00Z
2000030,Steve Casey's Mobile Produce Market,Steve Casey's Mobile Produce Market | Illinois,http://www.freshmoves.org/,https://www.facebook.com/freshmoves,https://www.facebook.com/freshmoves,,,,,https://www.facebook.com/freshmoves,,,,,,,,,,,,,,,,,,,,,,Illinois,,,,,,,,,,,,,,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013-01-01T01:00:00Z
1002656,Stevens Point Farmers Market,Stevens Point Farmers Market | Wisconsin,http://www.stevenspointfarmersmarket.org,,,,,,,,,,,,,,,,,,,,,,,,,," At intersection of Main St, and 2nd Street",Stevens Point,Portage,Wisconsin,54481,05/01/2013 to 10/31/2013,,,Mon: 7:00 AM-8:00 PM;Tue: 7:00 AM-4:00 PM;Wed: 7:00 AM-4:00 PM;Thu: 7:00 AM-4:00 PM;Fri: 7:00 AM-4:00 PM;Sat: 7:00 AM-4:00 PM;,,,,,,,-89.585823,44.523376,Other,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,8/4/2014 8:44:18 AM,2014-01-01T01:00:00Z
1003874,Stevens Square Farmers Market,Stevens Square Farmers Market | Minnesota,http://www.iatp.org/minimarkets,,,,,,,,,,,,,,,,,,,,,,,,,,Franklin and Nicollet Ave S,Minneapolis,Hennepin,Minnesota,,,,,,,,,,,,-93.278,44.962898,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun  5 2010 12:01AM,2010-01-01T01:00:00Z
1011975,Stevenson Farmers' Market,Stevenson Farmers' Market | Washington,http://stevensonfarmersmarket.com,,,,,,,,,,,,,,,,,,,,,,,,,,199 2nd st,stevenson,Skamania,Washington,98648,06/18/2016 to 10/08/2016,,,Sat: 10:00 AM-1:00 PM;,,,,,,,-121.88321,45.69397,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,5/21/2016 2:12:14 PM,2016-01-01T01:00:00Z
1001749,Stillwater Farmers Market,Stillwater Farmers Market | Minnesota,,https://www.facebook.com/pages/Stillwater-Minnesota-Farmers-Market/104646769583889,https://www.facebook.com/pages/Stillwater-Minnesota-Farmers-Market/104646769583889,,,,,https://www.facebook.com/pages/Stillwater-Minnesota-Farmers-Market/104646769583889,,,,,,,,,,,,,,,,,,,"3rd & Pine Street, Riverview Parking Lot",Stillwater,Washington,Minnesota,55082,06/14/2014 to 10/25/2014,,,Sat: 7:30 AM-12:00 PM;,,,,,,,-92.807899,45.0522,Private business parking lot,N,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,4/23/2014 11:03:22 AM,2014-01-01T01:00:00Z
1006353,Stillwater Farmers Market - Fall,Stillwater Farmers Market - Fall | Oklahoma,http://www.stillwaterfarmersmarket.com,https://www.facebook.com/stillwaterfarmersmarket,https://www.facebook.com/stillwaterfarmersmarket,,,,,https://www.facebook.com/stillwaterfarmersmarket,,,,,,,,,,,,,,,,,,,611 N Perkins Rd,Stillwater,Payne,Oklahoma,74075,09/05/2015 to 11/21/2015,,,Wed: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-97.050842,36.129398,,Y,N,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/27/2015 10:59:35 AM,2015-01-01T01:00:00Z
1006352,Stillwater Farmers Market - Spring/Summer,Stillwater Farmers Market - Spring/Summer | Oklahoma,http://www.stillwaterfarmersmarket.com,https://www.facebook.com/stillwaterfarmersmarket,https://www.facebook.com/stillwaterfarmersmarket,,,,,https://www.facebook.com/stillwaterfarmersmarket,,,,,,,,,,,,,,,,,,,Strickland Park,Stillwater,Payne,Oklahoma,74074,04/04/2015 to 08/29/2015,,,Wed: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-97.057816,36.125587,,Y,N,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/27/2015 11:06:23 AM,2015-01-01T01:00:00Z
1008850,Stillwater Farmers' Market - Winter,Stillwater Farmers' Market - Winter | Oklahoma,http://www.stillwaterfarmersmarket.com,https://www.facebook.com/stillwaterfarmersmarket,https://www.facebook.com/stillwaterfarmersmarket,,,,,https://www.facebook.com/stillwaterfarmersmarket,,,,,,,,,,,,,,,,,,,Northern Oklahoma College,Stillwater,Payne,Oklahoma,74075,11/28/2015 to 03/26/2016,,,Sat: 10:00 AM-1:00 PM;,,,,,,,-97.072731,36.127357,,Y,N,N,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,3/27/2015 11:04:18 AM,2015-01-01T01:00:00Z
1009177,Stimmel's Saturday Farmer's Market ,Stimmel's Saturday Farmer's Market  | Ohio,http://www.localharvest.org/stimmels-saturday-farmers-market-M48452,,,,,,,,,,,,,,,,,,,,,,,,,,1220 Wooster St,Bowling Green,,Ohio,43402,,,,,,,,,,,-83.671898,41.372398,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013-01-01T01:00:00Z
1000722,Stockton Downtown Certified Farmers Market,Stockton Downtown Certified Farmers Market | California,http://www.sjcfarmersmarket.com,,,,,,,,,,,,,,,,,,,,,,,,,,200 Main Street,Stockton,San Joaquin,California,95201,05/01/2013 to 10/30/2013,,,Wed: 8:00 AM-2:00 PM;,,,,,,,-121.28769,37.953072,Closed-off public street,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2013 11:48:11 PM,2013-01-01T01:00:00Z
1001728,Stockton Farmers Market II,Stockton Farmers Market II | Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,Highway 20 and Rush Street,Stockton,Jo Daviess,Illinois,61085,May to October,May to October,,Sat:8:00 AM - 12:00 PM;,,,,,,,-90.011322,42.357098,,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/14/2012 10:58:44 PM,2012-01-01T01:00:00Z
1001729,Stockton Farmers Market II,Stockton Farmers Market II | Illinois,,https://www.facebook.com/FarmersMarketInTheBluffs,https://www.facebook.com/FarmersMarketInTheBluffs,,,,,https://www.facebook.com/FarmersMarketInTheBluffs,,,,,,,,,,,,,,,,,,,Highway 78 Next to Casey's,Stockton,Jo Daviess,Illinois,61085,May to October,May to October,,Tue:3:00 PM - 6:00 PM;,,,,,,,-90.006783,42.348839,,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/14/2012 10:58:44 PM,2012-01-01T01:00:00Z
1000726,Stockton Kaiser CFM,Stockton Kaiser CFM | California,http://www.stocktonfarmersmarket.org,,,,,,,,,,,,,,,,,,,,,,,,,,Kaiser Parking Lot,Stockton,San Joaquin,California,95205,,,,,,,,,,,-121.289,37.952999,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1006631,Stone Barns Center Farm Market,Stone Barns Center Farm Market | New York,http://www.stonebarnscenter.org,,,,,,,,,,,,,,,,,,,,,,,,,,630 Bedford Road,Pocantico Hills,Westchester,New York,10591,05/01/2012 to 11/31/2012,,,,,,,,,,-73.828957,41.103081,Other,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/31/2014 5:13:11 PM,2014-01-01T01:00:00Z
1007648,Stone County Farmers Market,Stone County Farmers Market | Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,735 Hall Street - Hudson's Farm Supply,Wggins,Stone County,Mississippi,,,,,,,,,,,,-89.142303,30.8494,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2011-01-01T01:00:00Z
1009788,Stone County Farmers Market,Stone County Farmers Market | Arkansas,http://www.stonecountyfarmersmarket.com,https://www.facebook.com/pages/Stone-County-Farmers-Market/141211635766,https://www.facebook.com/pages/Stone-County-Farmers-Market/141211635766,,,,,https://www.facebook.com/pages/Stone-County-Farmers-Market/141211635766,,,,,,,,,,,,,,,,,,,121 Main Street (Centennial Bank Park),Mountain View,Stone,Arkansas,72560,05/01/2014 to 10/15/2014,,,Sat: 8:00 AM-12:00 PM;,,,,,,,-92.117653,35.868408,Private business parking lot,N,N,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,4/4/2014 5:16:30 PM,2014-01-01T01:00:00Z
1008425,Stone County Locally Grown Online Market,Stone County Locally Grown Online Market | Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,www.stonecounty.locallygrown.net,n/a,Stone,Arkansas,n/a,01/01/2013 to 12/31/2013,,,Tue: -9:00 PM;Sun: 1:00 PM-;,,,,,,,-92.117653,35.868408,Other,N,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/25/2013 12:13:03 PM,2013-01-01T01:00:00Z
1003815,Stone Gardens Farmers' Market,Stone Gardens Farmers' Market | New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,1012 Straits Rd.,New Hampton,Belknap,New Hampshire,03256,June to September,June to September,,Mon:3:00 PM - 6:00 PM;,,,,,,,-71.561501,43.6548,Private business parking lot,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,5/3/2012 10:23:31 AM,2012-01-01T01:00:00Z
1002547,Stone Harbor Farmers Market,Stone Harbor Farmers Market | New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,95th & 2nd Ave.,Stone Harbor,Cape May,New Jersey,08247,June to August,June to August,,,,,,,,,-74.758003,39.054001,Private business parking lot,N,Y,N,N,N,-,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/4/2011 4:44:17 PM,2011-01-01T01:00:00Z
1002281,Stone Mills Farmers Market,Stone Mills Farmers Market | New York,http://www.stonemills.org,,,,,,,,,,,,,,,,,,,,,,,,,,"Old Stone Museum, NYS Rt 180, South of Lafargeville, West from I-81 Exit 49",Clayton,Jefferson,New York,,,,,,,,,,,,-76.0858,44.239498,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1012424,Stone Mountain Farmers Market,Stone Mountain Farmers Market | Georgia,http://www.stonemountaincity.org/departments/economic_development_downtown_development_authority/farmers_market.php,https://www.facebook.com/stonemountainfarmersmarket,https://www.facebook.com/stonemountainfarmersmarket,,,,,https://www.facebook.com/stonemountainfarmersmarket,,,,,,,,,,,https://www.pinterest.com/SMVGA/,https://www.pinterest.com/SMVGA/,,,,,,,922 Main Street,Stone Mountain,DeKalb,Georgia,30083,04/19/2016 to 11/22/2016,,,Tue: 4:00 PM-7:00 PM;,,,,,,,-84.170624,33.807083,,Y,N,N,N,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,7/11/2016 11:25:50 AM,2016-01-01T01:00:00Z
1006600,Stonecreek Village Farmers' Market,Stonecreek Village Farmers' Market | California,http://www.pcfma.com/stonecreek,,,,,,,,,,,,,,,,,,,,,,,,,,5757 Pacific Ave.,Stockton,San Joaquin,California,95207,May to October,May to October,,Sat:9:00 AM - 1:00 PM;,,,,,,,-121.31849,38.001427,Private business parking lot,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,6/14/2012 12:54:55 PM,2012-01-01T01:00:00Z
1012080,Stoneham Farmers Market,Stoneham Farmers Market | Massachusetts,http://Stonehamfarmersmarket.com,Stoneham Farmers Market,Stoneham Farmers Market,Stoneham Farmers Market,,,,,,,,,,,,,,,,,,,,,,,Main St.,Stoneham,Middlesex,Massachusetts,02180,06/16/2016 to 10/13/2016,,,Thu: 2:30 AM-6:30 AM;,,,,,,,-71.100166,42.480312,,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,6/28/2016 4:00:24 PM,2016-01-01T01:00:00Z
1010057,Stones River Market,Stones River Market | Tennessee,http://stonesriver.locallygrown.net/,https://www.facebook.com/StonesRiverMarket,https://www.facebook.com/StonesRiverMarket,,,,,https://www.facebook.com/StonesRiverMarket,,,,,,,,,,,,,,,,,,,310 West Main St,Murfreesboro ,Rutherford,Tennessee,37130,01/01/2014 to 12/31/2014,,,Mon: -10:00 PM;Wed: 5:00 PM-6:30 PM;Sun: 8:00 AM-;,,,,,,,-86.394249,35.846264,Private business parking lot,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,4/28/2014 6:23:13 PM,2014-01-01T01:00:00Z
1012534,Stonestown Farmers Market,Stonestown Farmers Market | California,https://www.agriculturalinstitute.org/directory/listing-details/stonestown-market,https://www.facebook.com/StonestownFarmersMarket/?fref=ts,https://www.facebook.com/StonestownFarmersMarket/?fref=ts,,,,,https://www.facebook.com/StonestownFarmersMarket/?fref=ts,,,,,,,,,,,,,,,,,,,3251 20th Ave,San Francisco,San Francisco,California,94132,01/01/2016 to 12/31/2016,,,Sun: 9:00 AM-1:00 PM;,,,,,,,-122.47898,37.730057,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,7/13/2016 1:44:55 PM,2016-01-01T01:00:00Z
1003290,Stonington Farmers Market,Stonington Farmers Market | Connecticut,,https://www.facebook.com/pages/Stonington-Village-Farmers-Market/163108413730842,https://www.facebook.com/pages/Stonington-Village-Farmers-Market/163108413730842,,,,,https://www.facebook.com/pages/Stonington-Village-Farmers-Market/163108413730842,,,,,,,,,,,,,,,,,,,"11 Northwest Street, Town Dock",Stonington,New London,Connecticut,06378,05/23/2015 to 10/24/2015,,,Sat: 9:00 AM-12:00 PM;,,,,,,,-71.908318,41.335491,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,4/17/2015 5:00:40 PM,2015-01-01T01:00:00Z
1009627,Stonington Farmers Market,Stonington Farmers Market | Connecticut,,https://www.facebook.com/pages/Stonington-Village-Farmers-Market/163108413730842,https://www.facebook.com/pages/Stonington-Village-Farmers-Market/163108413730842,,,,,https://www.facebook.com/pages/Stonington-Village-Farmers-Market/163108413730842,,,,,,,,,,,,,,,,,,,22 Bayview Avenue,Stonington borough,New London,Connecticut,06378,10/31/2015 to 05/28/2016,,,Sat: 10:00 AM-1:00 PM;,,,,,,,-71.898781,41.337711,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,4/17/2015 4:58:54 PM,2015-01-01T01:00:00Z
1010309,Stony Point Farmers Market ,Stony Point Farmers Market  | New York,http://www.stonypointfarmersmarket.com,https://www.facebook.com/StonyPointFarmersMarket?ref=hl,https://www.facebook.com/StonyPointFarmersMarket?ref=hl,,,,,https://www.facebook.com/StonyPointFarmersMarket?ref=hl,,,,,,,,,,,,,,,,,,,74 East Main Street,Stony Point,Rockland,New York,10980,07/05/2014 to 10/25/2014,,,Sat: 9:00 AM-2:00 PM;,,,,,,,-73.984589,41.228504,Local government building grounds,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,6/11/2014 3:21:25 PM,2014-01-01T01:00:00Z
1003107,Storm Lake Farmers Market,Storm Lake Farmers Market | Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,SE side 600 block of Erie Street,Storm Lake,Buena Vista,Iowa,51588,,,,,,,,,,,-95.195297,42.645599,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1010459,Storrs Farmers Market,Storrs Farmers Market | Connecticut,http://storrsfarmersmarket.org,facebook.com/StorrsFarmersMarket,facebook.com/StorrsFarmersMarket,,,,,facebook.com/StorrsFarmersMarket,twitter.com/StorrsFarmers,twitter.com/StorrsFarmers,,,,twitter.com/StorrsFarmers,,,,,instagram.com/storrsfarmersmarket,instagram.com/storrsfarmersmarket,instagram.com/storrsfarmersmarket,,,,,instagram.com/storrsfarmersmarket,4 S. Eagleville Road,Storrs,Tolland,Connecticut,06268,05/07/2016 to 11/19/2016,,,Sat: 3:00 PM-6:00 PM;,,,,,,,-72.241966,41.801868,,Y,Y,N,Y,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,6/27/2016 1:58:34 PM,2016-01-01T01:00:00Z
